transaction_id,amount,country,hour,device_type,failed_attempts,is_foreign,high_risk_merchant,is_fraud
651,46307,CO,20,iOS,1,0,0,0
652,93734,CL,16,Windows,1,0,0,0
653,23303,BR,7,Web,1,0,0,0
654,29652,AR,19,Web,1,0,0,0
655,57353,CL,14,iOS,0,0,0,0
656,491717,MX,20,iOS,0,1,0,0
657,5709,MX,17,Android,0,0,0,0
658,42070,CL,10,Windows,0,0,0,0
659,285913,BR,8,Web,1,0,1,0
660,43333,CL,15,Android,1,1,0,0
661,2280,CL,18,Web,0,0,0,0
662,8517,CL,11,Windows,1,0,0,0
663,113402,AR,9,iOS,1,0,0,0
664,50347,CO,22,Windows,5,1,1,1
665,105224,CO,8,Web,0,0,0,0
666,13900,MX,16,iOS,1,0,0,0
667,13273,MX,19,Web,1,0,0,0
668,235680,PE,9,Android,0,0,1,0
669,25845,CL,16,Android,0,0,0,0
670,93531,CL,16,Web,1,0,0,0
671,38708,CL,12,Web,0,0,0,0
672,64605,VN,3,iOS,6,1,1,1
673,8552,BR,8,iOS,1,1,0,0
674,107552,RO,4,Unknown,3,0,1,1
675,238811,CO,14,iOS,1,1,0,0
676,11403,AR,13,iOS,0,0,0,0
677,95387,CL,10,Windows,0,0,0,0
678,26329,AR,8,Web,1,0,0,0
679,10071,CO,17,Android,0,0,0,0
680,61312,CL,22,Web,1,0,0,0
681,123641,FR,16,iOS,0,0,0,0
682,13770,MX,8,Android,0,1,0,0
683,3183,PE,17,iOS,0,0,0,0
684,12445,PE,19,Web,0,1,0,0
685,28903,CL,7,Web,1,0,0,0
686,6703,CL,11,Web,0,0,0,0
687,30098,AR,10,Web,0,0,1,0
688,6944,CL,14,iOS,1,0,0,0
689,77706,CL,13,Web,1,0,0,0
690,31466,BR,13,Android,0,0,0,0
691,66585,CL,16,iOS,0,0,0,0
692,43968,AR,13,Android,1,1,0,0
693,17853,CL,22,iOS,0,0,0,0
694,16691,CL,11,Web,1,0,0,0
695,80471,CL,13,Windows,0,0,0,0
696,23995,PE,22,iOS,1,0,0,0
697,9740,PE,10,iOS,1,0,0,0
698,3165,CL,18,Web,0,1,0,0
699,11426,PE,15,Web,0,0,0,0
700,571676,FR,3,iOS,7,1,1,1
701,18338,CO,18,Web,0,0,0,0
702,25265,MX,17,iOS,1,0,0,0
703,168007,CL,21,Android,0,0,0,0
704,73455,BR,9,Android,1,0,1,0
705,69670,PE,18,Android,0,0,0,0
706,23840,CL,21,Windows,1,0,1,0
707,8644,FR,8,Android,1,1,0,0
708,31506,MX,22,Android,1,0,0,0
709,53617,AR,14,Android,1,0,0,0
710,64859,US,22,Android,1,0,0,0
711,132694,CL,11,iOS,0,0,0,0
712,14788,CL,15,iOS,1,0,0,0
713,53334,PE,13,iOS,1,1,0,0
714,190304,PE,22,iOS,1,1,0,0
715,115791,CL,9,Web,0,0,0,0
716,83984,PE,8,iOS,0,0,0,0
717,39037,BR,20,iOS,1,0,0,0
718,516918,CL,13,Web,1,0,0,0
719,16196,CL,13,Android,1,0,0,0
720,24681,AR,8,Android,0,0,0,0
721,2385,CL,13,Web,0,0,0,0
722,22791,US,11,iOS,0,0,1,0
723,23849,CL,17,iOS,0,0,0,0
724,11652,CL,20,Android,0,0,0,0
725,72780,BR,15,Android,0,0,0,0
726,27016,CO,22,Android,1,0,0,0
727,2824,AR,21,Android,0,0,0,0
728,5668,US,14,iOS,0,0,0,0
729,6519,CL,21,Web,0,1,0,0
730,22388,CL,10,iOS,1,0,0,0
731,212162,CL,11,iOS,0,0,0,0
732,292378,AR,22,iOS,1,0,0,0
733,4109,CL,14,Android,0,0,0,0
734,42617,BR,16,Android,1,0,0,0
735,183685,ES,13,Android,1,0,0,0
736,40141,AR,17,Android,1,0,0,0
737,56026,PE,7,Web,0,0,0,0
738,87032,CL,14,iOS,0,0,0,0
739,37427,CO,21,Android,1,0,0,0
740,16812,CL,17,iOS,1,1,0,0
741,298206,CL,10,Web,1,1,0,0
742,160417,CL,8,iOS,0,0,0,0
743,696464,CL,19,Android,1,0,0,0
744,42740,PE,21,iOS,1,0,0,0
745,54992,CL,22,iOS,1,0,0,0
746,6429,BR,17,Android,1,1,0,0
747,68630,AR,14,Android,0,0,0,0
748,69919,BR,19,iOS,1,0,0,0
749,109308,PE,18,Android,0,0,0,0
750,67553,CO,22,Android,0,1,0,0
751,2060,CL,11,Android,1,0,0,0
752,43987,PE,20,iOS,1,0,0,0
753,9778,CL,15,Web,0,1,0,0
754,21177,CL,15,Web,1,1,0,0
755,29335,CO,16,Android,0,0,0,0
756,6879,BR,9,Android,0,0,0,0
757,233077,US,16,iOS,0,0,0,0
758,140664,BR,7,iOS,1,0,0,0
759,82886,CL,15,iOS,1,1,0,0
760,139756,PE,12,Web,0,0,0,0
761,189875,US,7,Android,0,0,0,0
762,10418,BR,7,Web,1,0,0,0
763,73809,CL,17,Web,1,0,0,0
764,592099,CL,14,Web,0,0,0,0
765,283143,CO,21,iOS,1,0,0,0
766,46308,MX,14,Web,1,0,0,0
767,797174,CL,9,Android,0,1,0,0
768,10776,AR,18,Web,1,0,0,0
769,35066,CL,22,Android,1,0,0,0
770,45309,CL,20,Android,1,0,0,0
771,82018,AR,20,iOS,0,0,1,0
772,126955,PE,19,Android,1,0,0,0
773,186905,MX,11,Android,1,0,0,0
774,39236,BR,12,Android,0,0,0,0
775,141955,CL,18,Windows,0,0,0,0
776,6169,BR,16,Android,1,0,0,0
777,8500,CL,22,iOS,0,0,0,0
778,127790,CO,11,iOS,0,0,0,0
779,64050,BR,14,Web,1,0,0,0
780,52964,CL,12,Android,1,0,0,0
781,224898,MX,17,Windows,1,0,0,0
782,6670,MX,7,Web,1,0,0,0
783,24379,CL,17,Android,1,0,0,0
784,13544,BR,18,Web,0,0,0,0
785,13446,CL,17,Web,1,1,0,0
786,31767,CL,18,Web,0,0,0,0
787,15647,AR,10,Android,1,0,0,0
788,800000,US,20,iOS,1,0,0,0
789,150286,CL,11,Android,1,0,0,0
790,877,BR,7,Web,0,1,0,0
791,88598,MX,15,Android,0,0,0,0
792,5560,CL,12,iOS,1,1,0,0
793,4347,MX,14,Android,0,0,0,0
794,15702,AR,17,Android,0,0,0,0
795,2862,MX,19,Android,1,0,0,0
796,4425,CO,9,Android,1,0,0,0
797,83760,US,7,iOS,1,0,0,0
798,20141,CL,13,Android,0,0,0,0
799,85400,PE,12,Android,1,0,0,0
800,78995,DE,13,iOS,0,0,0,0
801,34204,CL,19,iOS,1,1,0,0
802,84440,AR,16,iOS,1,0,0,0
803,10450,AR,20,Android,1,0,0,0
804,521453,RU,5,Windows,5,1,1,1
805,16833,PE,7,iOS,1,0,0,0
806,12948,CO,13,Android,1,0,0,0
807,78722,CL,11,iOS,0,0,0,0
808,105904,CL,11,Web,1,0,0,0
809,11217,ES,16,iOS,1,0,0,0
810,49574,CO,13,iOS,0,0,0,0
811,209613,PE,18,Android,0,0,0,0
812,13714,PE,10,iOS,1,0,0,0
813,61204,CL,18,Web,0,0,0,0
814,47172,BR,19,Windows,1,0,0,0
815,18145,CL,13,iOS,0,0,0,0
816,169501,CO,17,iOS,1,0,1,0
817,312905,CL,19,Web,1,0,0,0
818,34483,CL,22,Android,1,0,0,0
819,43106,MX,22,Web,0,0,0,0
820,9151,BR,9,iOS,1,0,0,0
821,32430,CL,10,Web,1,0,0,0
822,13579,MX,7,iOS,0,0,0,0
823,37141,AR,9,iOS,1,0,0,0
824,16241,DE,13,Android,1,0,0,0
825,261919,CL,20,iOS,0,0,0,0
826,45986,CL,19,Windows,0,0,0,0
827,34466,CL,17,Android,0,0,0,0
828,11407,CL,11,Web,0,0,0,0
829,113639,AR,16,Android,1,0,0,0
830,239004,AR,10,iOS,0,0,0,0
831,37630,CL,15,Android,1,0,0,0
832,2618,AR,13,iOS,0,0,0,0
833,5537,ES,21,Android,0,0,0,0
834,127271,CL,10,Android,0,0,0,0
835,18829,MX,22,Android,0,0,0,0
836,11122,CL,9,iOS,1,1,0,0
837,27755,CL,22,Android,1,0,0,0
838,42535,CL,10,Android,0,0,1,0
839,27093,US,7,Android,1,0,0,0
840,351053,CL,15,Android,1,0,1,0
841,31942,PE,9,Web,0,0,0,0
842,27406,AR,22,Windows,0,0,0,0
843,178072,DE,11,Android,0,0,0,0
844,1722,FR,21,iOS,0,0,0,0
845,41175,AR,20,Web,0,0,0,0
846,14599,CL,13,Android,0,0,0,0
847,12325,CL,21,Web,0,0,0,0
848,12322,BR,15,Web,1,0,0,0
849,236703,AR,9,iOS,1,0,0,0
850,1653,CL,19,iOS,1,0,0,0
851,119077,CL,17,Web,0,0,0,0
852,49808,AR,20,Android,1,0,0,0
853,70198,MX,4,Android,3,1,1,1
854,136619,CL,17,iOS,1,0,0,0
855,29900,MX,13,Web,0,0,0,0
856,10116,CL,12,iOS,0,0,0,0
857,11085,PE,22,iOS,1,0,0,0
858,112934,CL,7,Web,0,0,0,0
859,21023,CL,17,Android,0,0,0,0
860,56371,MX,20,iOS,1,0,0,0
861,5207,CL,17,Android,0,0,0,0
862,61522,CL,22,iOS,1,0,0,0
863,10121,CL,15,Android,0,0,0,0
864,13213,CL,18,Android,0,1,0,0
865,11074,MX,15,iOS,0,0,0,0
866,1931,CL,10,iOS,0,0,0,0
867,56929,AR,20,iOS,0,0,0,0
868,24045,BR,12,Android,0,0,0,0
869,58120,PE,8,Android,0,0,0,0
870,64581,US,15,Android,0,0,0,0
871,57770,MX,11,Android,1,0,0,0
872,92942,US,13,Windows,0,0,0,0
873,40516,CO,9,iOS,0,0,0,0
874,33204,MX,7,Android,0,0,0,0
875,16248,MX,11,Windows,1,0,0,0
876,44996,CL,12,iOS,1,0,0,0
877,4706923,PK,5,Android,8,1,0,1
878,39048,CL,19,iOS,0,0,0,0
879,177276,PE,9,Windows,0,0,0,0
880,45895,AR,7,iOS,0,0,0,0
881,32481,CL,14,Android,1,0,0,0
882,28782,PE,16,Android,1,0,0,0
883,98708,NG,1,Unknown,6,1,1,1
884,6872,MX,18,iOS,1,0,1,0
885,12399,BR,11,Android,1,0,0,0
886,154750,CL,12,Web,0,0,0,0
887,7968,MX,22,iOS,1,0,0,0
888,151457,MX,15,Android,1,0,0,0
889,14157,AR,14,Android,1,0,0,0
890,472542,AR,14,Android,1,0,0,0
891,130040,MX,13,iOS,0,0,0,0
892,50329,BR,14,Android,0,0,0,0
893,134196,MX,20,Android,1,0,0,0
894,60010,PE,16,Android,0,0,1,0
895,55521,BR,14,iOS,0,0,0,0
896,49369,MX,10,Web,0,1,0,0
897,15307,BR,10,iOS,1,0,0,0
898,98378,CO,21,Android,0,0,1,0
899,20728,AR,22,Windows,0,1,0,0
900,27524,AR,15,Web,1,0,0,0
901,7751,CL,11,iOS,0,0,0,0
902,26897,CL,14,iOS,1,0,0,0
903,308549,CO,22,Web,1,0,0,0
904,5200,CL,16,Android,0,0,0,0
905,19567,PE,16,iOS,1,0,0,0
906,42611,PE,20,iOS,1,0,0,0
907,30551,AR,20,Web,0,1,0,0
908,28121,CL,21,iOS,1,0,0,0
909,4562,AR,10,iOS,0,0,0,0
910,113817,CO,11,Web,0,0,0,0
911,186474,CO,4,Unknown,4,0,1,1
912,32536,CL,19,iOS,1,1,0,0
913,102127,PE,16,Android,1,0,0,0
914,37239,BR,17,iOS,0,0,0,0
915,308155,CL,18,iOS,1,1,0,0
916,8723,CL,7,Web,0,0,0,0
917,17715,AR,8,iOS,1,0,0,0
918,21324,MX,16,Web,0,0,1,0
919,30207,AR,22,iOS,1,0,0,0
920,52696,CL,17,Windows,0,1,0,0
921,220254,AR,7,iOS,1,0,0,0
922,6898,CL,7,iOS,1,0,0,0
923,29464,PE,14,Web,1,0,0,0
924,42273,MX,15,Android,0,0,0,0
925,1488,AR,16,Android,0,0,0,0
926,47686,CL,20,Web,0,0,0,0
927,129124,AR,17,Android,0,1,0,0
928,42425,CL,21,Android,1,0,0,0
929,6312,CL,18,Android,1,0,0,0
930,78986,AR,10,Web,0,0,0,0
931,12161,CL,14,iOS,0,0,0,0
932,13102,CL,22,iOS,1,0,0,0
933,446581,CL,17,iOS,0,0,0,0
934,411117,AR,15,iOS,1,0,0,0
935,1730,BR,17,Web,1,0,0,0
936,21851,CO,9,Android,0,0,0,0
937,13457,DE,15,iOS,0,0,0,0
938,22380,BR,14,Web,0,1,1,0
939,18697,BR,17,Android,0,0,0,0
940,25377,CL,8,iOS,1,0,0,0
941,11028,AR,22,Web,0,0,0,0
942,9081,US,20,Web,0,0,0,0
943,108088,AR,13,Web,0,0,1,0
944,26412,MX,9,Windows,1,0,0,0
945,221787,AR,21,iOS,0,0,0,0
946,57157,CO,22,Windows,0,0,0,0
947,768559,CL,7,Web,1,0,0,0
948,138441,PE,16,Android,1,1,0,0
949,9378,CL,14,Android,0,1,0,0
950,70251,CL,21,iOS,0,0,0,0
951,75542,CL,17,iOS,1,0,0,0
952,364279,CL,12,Android,1,1,0,0
953,1784,MX,13,Android,0,0,0,0
954,27802,PE,16,Web,0,1,0,0
955,42793,MX,17,Android,1,0,0,0
956,356244,CL,16,Web,0,1,0,0
957,9869,BR,21,iOS,0,0,0,0
958,107570,BR,20,Web,0,0,0,0
959,240325,UA,22,Android,3,0,0,1
960,57638,CL,19,Web,0,0,0,0
961,13380,MX,7,Web,0,0,0,0
962,165005,AR,22,iOS,0,0,0,0
963,309977,CL,21,iOS,1,0,0,0
964,54973,MX,16,Web,0,0,0,0
965,38735,US,20,iOS,0,0,0,0
966,17409,AR,9,Android,0,0,0,0
967,22509,CL,17,Android,0,0,1,0
968,36631,PE,8,Android,0,1,0,0
969,63504,BR,21,iOS,0,0,0,0
970,10937,CL,11,iOS,1,0,0,0
971,22630,CL,14,iOS,1,0,0,0
972,19334,PE,15,Web,1,0,0,0
973,76164,AR,12,Android,1,0,0,0
974,23772,CL,8,Android,0,0,0,0
975,4333,CL,9,Web,0,1,0,0
976,99634,US,10,Android,0,0,0,0
977,36966,CL,22,iOS,0,0,0,0
978,299823,CL,15,Web,0,0,0,0
979,6687,BR,18,Web,0,0,0,0
980,25621,PE,22,Windows,1,0,0,0
981,3732,US,13,Android,0,0,0,0
982,43154,US,19,Android,0,0,0,0
983,90302,CL,4,Android,6,1,0,1
984,46085,MX,9,Android,0,0,0,0
985,18373,PE,14,Windows,1,0,0,0
986,2074,CO,13,Android,0,0,0,0
987,1358,CL,8,Android,1,0,0,0
988,15462,CL,20,Android,0,0,0,0
989,10373,CO,17,Web,1,0,0,0
990,41341,CL,12,Android,0,0,0,0
991,101640,AR,7,Android,1,0,1,0
992,19117,CL,7,Web,1,0,0,0
993,47272,DE,15,Android,0,0,0,0
994,44937,FR,20,Android,0,0,0,0
995,38397,BR,12,Android,1,0,0,0
996,26453,BR,14,iOS,1,0,0,0
997,19416,CL,18,Windows,0,0,0,0
998,153032,CL,7,iOS,0,0,0,0
999,38996,CL,10,Android,1,0,0,0
1000,123384,CL,19,Windows,1,0,1,0
1001,21231,CL,22,iOS,0,0,0,0
1002,22844,BR,12,iOS,1,0,0,0
1003,17451,CL,15,Android,0,1,0,0
1004,184397,AR,16,Web,0,0,0,0
1005,78693,PE,21,iOS,1,0,1,0
1006,23524,CL,11,Web,0,0,0,0
1007,28681,MX,10,Android,1,0,0,0
1008,3307,MX,15,iOS,0,0,0,0
1009,23235,AR,20,Windows,0,0,0,0
1010,13994,AR,10,Android,1,0,0,0
1011,14782,CO,17,Android,0,0,0,0
1012,29804,AR,21,iOS,0,0,0,0
1013,4950,CL,13,iOS,0,1,0,0
1014,8482,CL,7,Android,1,0,0,0
1015,259974,CL,10,Web,0,1,0,0
1016,10645,CL,10,Android,0,0,0,0
1017,601308,DE,20,Web,0,0,0,0
1018,23190,CL,15,Android,0,1,0,0
1019,516203,CL,12,Android,1,0,0,0
1020,24495,PE,17,iOS,0,0,0,0
1021,146099,CL,17,Android,0,0,0,0
1022,23802,CO,16,Android,1,1,0,0
1023,9410,AR,19,Web,0,0,1,0
1024,5269,AR,15,iOS,1,0,0,0
1025,25568,CL,18,Web,1,0,0,0
1026,19540,AR,7,Android,0,0,0,0
1027,11085,CL,9,iOS,1,0,0,0
1028,11397,CL,11,Web,0,0,0,0
1029,8098,CL,14,Web,0,0,0,0
1030,6379,CL,15,Android,1,0,0,0
1031,50742,US,9,iOS,1,0,0,0
1032,62158,BR,8,Web,1,0,0,0
1033,13789,PE,20,iOS,0,0,0,0
1034,158192,CL,17,Web,1,0,0,0
1035,34242,BR,13,iOS,0,1,0,0
1036,118823,CO,16,Android,1,0,0,0
1037,64393,CL,19,Android,0,0,0,0
1038,38212,CL,19,iOS,1,0,0,0
1039,59488,CL,15,Windows,1,0,0,0
1040,22738,MX,10,Web,1,1,0,0
1041,14609,CL,19,iOS,0,0,0,0
1042,40079,CL,12,iOS,1,0,0,0
1043,50240,CL,7,iOS,0,0,0,0
1044,15709,CL,10,Web,1,0,0,0
1045,28209,CL,7,Android,1,0,1,0
1046,28343,CL,12,iOS,1,0,0,0
1047,35099,MX,20,Android,0,0,0,0
1048,2438,MX,14,Web,0,0,0,0
1049,51020,BR,13,Web,0,0,0,0
1050,8397,CL,14,Web,0,1,0,0
1051,110610,CL,16,Android,0,0,0,0
1052,16511,CL,20,iOS,1,0,0,0
1053,16167,BR,15,Web,0,0,0,0
1054,48698,CL,21,Android,1,0,1,0
1055,139911,BR,13,Web,1,0,0,0
1056,12275,MX,10,Android,0,0,0,0
1057,17736,CL,14,Web,0,0,0,0
1058,110952,AR,9,iOS,0,0,0,0
1059,148490,PE,13,Android,0,0,0,0
1060,41944,CL,12,Web,0,0,0,0
1061,25577,PE,15,Web,1,0,1,0
1062,5847,ES,13,Web,1,0,0,0
1063,5575,BR,19,Android,1,0,0,0
1064,21789,AR,21,iOS,1,1,0,0
1065,123603,ID,3,iOS,3,1,0,1
1066,23104,BR,19,iOS,0,0,0,0
1067,15910,MX,22,Web,0,0,0,0
1068,6891,ES,9,Web,0,0,0,0
1069,21046,US,11,iOS,1,0,0,0
1070,166206,ES,17,Web,0,0,0,0
1071,31870,BR,10,Android,0,0,0,0
1072,11578,PE,7,Android,0,0,0,0
1073,118556,PE,20,Android,1,0,0,0
1074,15266,CL,9,Android,1,1,0,0
1075,26895,AR,17,iOS,1,0,0,0
1076,24497,CL,18,iOS,0,0,0,0
1077,80869,CL,20,Android,1,0,0,0
1078,332016,CL,17,Android,1,1,0,0
1079,15650,US,17,Android,1,0,1,0
1080,152517,AR,11,Android,1,1,0,0
1081,142672,CL,12,iOS,1,1,0,0
1082,17134,BR,15,Android,0,0,0,0
1083,29669,ES,11,Android,0,0,0,0
1084,6684,MX,21,Web,1,0,0,0
1085,58276,MX,9,Web,0,0,0,0
1086,35512,CO,14,Android,0,0,0,0
1087,14943,CL,7,iOS,1,0,0,0
1088,71989,AR,11,Windows,1,0,0,0
1089,73882,BR,9,Android,1,0,0,0
1090,15435,CL,11,iOS,0,0,0,0
1091,41077,CL,14,iOS,0,0,1,0
1092,20943,BR,7,Android,1,0,0,0
1093,115769,MX,9,Android,1,0,0,0
1094,344281,CO,17,iOS,0,0,0,0
1095,46615,CL,13,Android,1,0,0,0
1096,117856,CL,16,Android,0,0,0,0
1097,106961,CL,8,iOS,0,0,0,0
1098,21028,ES,10,Web,1,1,0,0
1099,39283,PE,15,iOS,1,0,0,0
1100,147303,CL,10,iOS,1,0,0,0
1101,38512,CL,11,iOS,1,0,0,0
1102,37701,CL,21,Android,0,0,0,0
1103,53033,CL,13,Android,0,0,0,0
1104,10767,DE,7,Web,1,0,0,0
1105,49198,AR,17,iOS,0,0,0,0
1106,62178,ES,8,Android,1,0,0,0
1107,160759,PE,18,iOS,0,0,0,0
1108,41188,CL,19,Web,0,0,0,0
1109,108915,PE,8,iOS,1,0,0,0
1110,22593,US,8,iOS,0,1,0,0
1111,24464,CO,10,Android,1,1,0,0
1112,217003,CL,8,Android,0,0,0,0
1113,5813,MX,9,iOS,1,0,0,0
1114,20528,BR,21,Android,1,1,0,0
1115,95835,CL,14,iOS,1,0,0,0
1116,27203,CL,16,iOS,1,0,0,0
1117,45583,CO,16,Android,0,0,0,0
1118,635429,CL,7,Web,1,0,0,0
1119,32328,AR,17,Android,0,0,0,0
1120,313919,AR,15,iOS,1,1,0,0
1121,465868,AR,0,Unknown,7,1,1,1
1122,18194,CL,16,Web,1,0,0,0
1123,61907,PE,13,iOS,0,0,1,0
1124,40796,CL,21,Android,1,0,0,0
1125,124213,CL,8,Windows,1,0,0,0
1126,7440,PE,16,iOS,0,0,0,0
1127,50469,CL,8,Android,1,1,1,0
1128,7472,MX,9,Android,0,1,1,0
1129,129542,US,21,Android,0,1,0,0
1130,127950,AR,12,Android,1,0,0,0
1131,2072,CL,18,iOS,0,0,0,0
1132,21583,CL,21,Android,0,0,0,0
1133,5795,PE,13,iOS,0,0,0,0
1134,14721,CL,8,iOS,1,0,0,0
1135,1759018,ID,23,Web,3,1,1,1
1136,18967,MX,21,Web,0,0,0,0
1137,142693,MX,19,Web,0,0,0,0
1138,71655,CL,16,Android,1,0,0,0
1139,28626,PE,22,iOS,1,0,0,0
1140,35280,CL,15,iOS,1,0,0,0
1141,175102,CL,12,iOS,0,1,0,0
1142,55037,AR,8,Android,0,0,0,0
1143,19237,BR,10,iOS,1,1,0,0
1144,8989,CO,22,iOS,0,0,0,0
1145,39163,CL,21,Android,1,0,0,0
1146,12271,CL,20,Web,1,0,0,0
1147,31801,PE,8,iOS,0,0,0,0
1148,16383,CL,18,Android,0,0,0,0
1149,40713,PE,8,Windows,1,0,0,0
1150,18421,CL,20,Android,0,1,0,0
1151,42451,CL,14,iOS,0,0,0,0
1152,44540,AR,20,Android,1,0,0,0
1153,24226,CL,20,Android,0,1,0,0
1154,81869,MX,21,iOS,0,0,0,0
1155,23372,CO,10,iOS,0,0,0,0
1156,10354,CL,15,Web,1,0,0,0
1157,15697,CL,12,Android,0,0,0,0
1158,287412,CL,19,iOS,1,0,0,0
1159,27970,CL,12,iOS,0,0,1,0
1160,15069,ES,18,iOS,0,0,0,0
1161,28721,PE,16,Web,1,0,0,0
1162,606277,PE,10,iOS,1,0,0,0
1163,37698,CO,18,iOS,0,0,0,0
1164,7689,CL,22,Web,1,1,0,0
1165,30670,CL,11,iOS,0,1,1,0
1166,23690,ES,11,Android,1,0,0,0
1167,15410,CL,12,iOS,1,0,1,0
1168,5359,PE,13,iOS,1,0,0,0
1169,5462,PE,15,Android,0,0,0,0
1170,36610,PE,19,iOS,1,0,0,0
1171,258985,AR,8,Web,1,0,0,0
1172,5957,MX,9,iOS,1,0,0,0
1173,14352,MX,13,Web,0,0,0,0
1174,171349,CL,21,Android,0,0,0,0
1175,2118,CL,15,iOS,1,0,0,0
1176,13434,CL,22,Web,1,0,0,0
1177,39926,CL,19,iOS,0,0,0,0
1178,26545,CL,7,Web,0,0,1,0
1179,13547,CO,19,iOS,1,0,0,0
1180,33260,CL,9,iOS,1,0,0,0
1181,28664,PE,19,Web,1,0,0,0
1182,92188,CL,22,iOS,1,1,0,0
1183,134627,BR,7,Android,1,0,0,0
1184,15199,AR,21,Android,1,0,0,0
1185,95358,CL,21,Web,0,0,0,0
1186,27399,CL,15,Android,0,0,0,0
1187,32150,AR,22,Windows,1,0,0,0
1188,85337,MX,21,Web,1,0,0,0
1189,205742,CL,7,Web,0,0,0,0
1190,146600,BR,15,iOS,0,0,0,0
1191,47285,AR,22,Web,0,0,0,0
1192,65379,MX,14,iOS,0,0,0,0
1193,63567,BR,12,Android,0,0,0,0
1194,136951,CL,7,Android,1,0,0,0
1195,80560,CL,20,Android,0,0,0,0
1196,732821,PH,5,Unknown,5,1,1,1
1197,88945,BR,14,Web,1,0,0,0
1198,668478,CL,13,Web,1,1,0,0
1199,41931,AR,13,Android,0,0,0,0
1200,134310,BR,10,Android,0,0,0,0
1201,19518,MX,13,Web,0,0,0,0
1202,67894,AR,21,iOS,0,0,0,0
1203,27779,CL,7,iOS,1,1,0,0
1204,134935,CL,14,Android,0,0,0,0
1205,11646,CL,11,iOS,1,0,0,0
1206,45717,AR,18,Web,1,0,1,0
1207,5793,AR,21,Android,0,0,0,0
1208,83530,US,16,Web,1,0,0,0
1209,46612,AR,13,iOS,1,0,0,0
1210,33923,CL,14,Android,0,1,1,0
1211,3397,CL,10,iOS,1,1,0,0
1212,32980,CO,17,iOS,0,0,0,0
1213,54166,BR,21,Android,1,0,0,0
1214,52946,US,17,iOS,0,0,0,0
1215,53598,CL,7,Windows,1,0,0,0
1216,55910,PE,16,iOS,0,1,0,0
1217,107575,CL,19,Android,0,1,1,0
1218,63401,AR,21,Android,1,0,0,0
1219,4426,CL,12,Android,1,0,0,0
1220,67832,BR,7,Windows,1,1,0,0
1221,12593,CL,13,Android,1,1,0,0
1222,800000,BR,10,iOS,0,0,1,0
1223,90019,CO,7,Android,0,0,0,0
1224,62029,BR,14,Web,0,0,0,0
1225,42498,CL,14,iOS,1,0,0,0
1226,27971,PE,21,Web,1,0,0,0
1227,102450,CL,17,Web,1,1,0,0
1228,9298,CL,15,iOS,0,0,0,0
1229,19342,PE,15,Android,0,0,0,0
1230,14606,CL,18,iOS,1,0,0,0
1231,330139,CO,11,iOS,1,0,0,0
1232,24539,US,20,iOS,0,0,0,0
1233,6781,CL,9,iOS,1,0,0,0
1234,30075,CL,15,Web,0,0,0,0
1235,20768,AR,18,Android,1,0,0,0
1236,5373,MX,19,iOS,1,0,0,0
1237,124388,CO,19,iOS,1,0,0,0
1238,7573,CO,9,Android,1,0,0,0
1239,23911,AR,16,Web,1,0,0,0
1240,6060,AR,8,Android,1,0,0,0
1241,23430,BR,17,iOS,1,0,0,0
1242,162688,AR,14,Web,0,0,0,0
1243,6744,BR,10,Android,1,0,0,0
1244,112123,MX,18,iOS,0,0,0,0
1245,458022,PE,19,Windows,1,0,0,0
1246,22478,PE,17,Android,0,0,0,0
1247,80826,DE,9,Android,1,0,0,0
1248,12195,PE,9,Android,0,0,0,0
1249,2977,ES,8,iOS,1,0,1,0
1250,86479,US,13,iOS,0,0,0,0
1251,174683,PE,11,iOS,0,0,0,0
1252,8600,BR,14,Windows,0,0,0,0
1253,16765,CL,8,iOS,1,0,0,0
1254,542673,PE,7,Web,0,0,1,0
1255,30183,PE,18,Android,1,0,0,0
1256,223866,CL,11,Android,0,0,0,0
1257,35451,MX,14,Android,0,0,0,0
1258,8226,CL,8,Android,0,0,0,0
1259,28523,BR,10,Web,1,0,0,0
1260,8427,AR,19,Web,1,0,0,0
1261,36271,PE,10,Web,0,0,0,0
1262,21238,CL,8,Android,1,0,0,0
1263,118171,CL,22,iOS,1,0,0,0
1264,242428,NG,23,iOS,4,1,1,1
1265,38405,BR,10,iOS,0,0,0,0
1266,56659,US,14,Web,1,0,0,0
1267,13908,CL,22,Android,1,0,0,0
1268,59713,FR,16,Android,0,0,0,0
1269,172164,CL,16,Android,0,0,0,0
1270,21318,BR,14,Android,0,0,0,0
1271,243363,CL,20,Windows,0,1,0,0
1272,14735,MX,9,iOS,0,0,0,0
1273,1158949,RU,4,Android,5,0,0,1
1274,642705,UA,5,Unknown,6,1,0,1
1275,11474,PE,17,Web,0,0,0,0
1276,27734,CL,10,Android,0,0,0,0
1277,37444,CL,18,Web,1,0,0,0
1278,17960,ES,14,iOS,1,0,0,0
1279,67838,MX,15,iOS,0,0,1,0
1280,64877,CL,14,iOS,1,0,0,0
1281,18293,PE,14,Web,1,0,0,0
1282,67978,PE,15,iOS,0,0,0,0
1283,84430,CL,22,Android,1,0,0,0
1284,8769,PE,19,Android,1,0,0,0
1285,34645,PE,16,Android,1,0,0,0
1286,130636,CL,8,iOS,0,0,0,0
1287,25790,CL,17,Web,1,0,1,0
1288,12716,CL,11,Android,1,0,0,0
1289,338361,AR,14,Android,0,0,0,0
